id,age,gender,zip_code,race,name,dob
2360,84,male,56016,gold,Herb Welch,1936-11-25
2361,80,male,56017,bronze,Bryce Gislason,1940-11-11
2362,68,male,56015,gold,Stephen Senger,1953-03-05
2363,85,female,56012,silver,Marianna Sawayn,1936-02-20
2364,76,female,56012,gold,Amparo Feeney,1944-08-14
2365,76,female,56019,bronze,Lela Armstrong,1944-09-28
2366,104,male,56015,gold,Eugenio Veum,1917-02-24
2367,86,female,56020,bronze,Shonda Trantow,1934-09-27
2368,86,male,56018,gold,Dennis Bradtke,1934-10-31
2369,87,female,56012,silver,Frieda Lindgren,1933-05-19
2370,78,female,56012,gold,Shanice West,1942-04-13
2371,72,male,56016,silver,Jared Torphy,1948-03-19
2372,73,female,56016,bronze,Masako Stoltenberg,1947-06-25
2373,72,female,56018,bronze,Charmain Pfannerstill,1948-09-14
2374,70,male,56017,bronze,Roderick Bins,1950-06-25
2375,79,male,56018,gold,Fritz Cummerata,1941-11-04
2376,75,male,56013,gold,Antione Lehner,1946-01-02
2377,102,female,56017,gold,Kali Runolfsson,1918-08-21
2378,92,male,56012,bronze,Tristan Swaniawski,1928-08-18
2379,102,male,56016,silver,Irving Raynor,1918-06-18
2380,87,male,56019,bronze,Earle Herzog,1934-01-18
2381,94,male,56012,gold,Jewell Kunze,1926-10-18
2382,69,male,56020,bronze,Reuben Thompson,1951-11-28
2383,92,female,56012,gold,Kris Altenwerth,1928-05-14
2384,85,female,56021,gold,Lara Ortiz,1935-10-05
2385,68,male,56016,bronze,Andre Koch,1952-03-12
2386,80,female,56020,bronze,Shakita Kris,1940-03-26
2387,79,male,56020,gold,Thanh Boyer,1941-12-08
2388,75,male,56018,gold,Deon Beatty,1945-05-24
2389,79,male,56014,bronze,Gaylord Hartmann,1941-04-07
2390,102,female,56015,silver,Sudie Kertzmann,1918-06-03
2391,70,male,56016,bronze,Franklyn Kihn,1951-01-09
2392,84,female,56021,bronze,Jani Legros,1936-12-31
2393,90,male,56020,bronze,Leigh Rosenbaum,1930-05-22
2394,80,female,56015,silver,Refugia Hayes,1940-08-08
2395,89,female,56012,bronze,Yon Von,1931-03-30
2396,95,female,56020,silver,Wendy Pfeffer,1926-01-20
2397,91,female,56013,bronze,Lady Graham,1929-11-25
2398,104,female,56013,silver,Michaela Jacobi,1916-08-03
2399,90,female,56012,bronze,Jacquelynn Thiel,1931-01-18
2400,101,female,56014,bronze,Chin Bayer,1919-10-10
2401,87,male,56017,bronze,Dannie Lesch,1933-05-28
2402,91,male,56020,bronze,Stephen Bayer,1929-03-19
2403,85,female,56020,gold,Cathrine Hagenes,1936-03-08
2404,70,male,56021,bronze,Eddie Braun,1950-04-17
2405,78,female,56021,gold,Josie Bednar,1942-12-26
2406,74,female,56014,silver,Isabelle Kassulke,1946-04-30
2407,104,male,56012,bronze,Anton Jast,1917-03-09
2408,96,female,56021,silver,Shantay Romaguera,1924-07-28
2409,83,female,56019,silver,Ericka Yundt,1937-03-13
2410,65,female,56012,gold,Mildred Maggio,1955-12-02
2411,88,female,56020,silver,Edna O'Connell,1932-07-13
2412,84,male,56021,gold,Chas Senger,1936-11-29
2413,89,male,56018,silver,Errol Vandervort,1931-06-07
2414,85,male,56013,bronze,Jarod Lehner,1935-10-30
2415,79,female,56015,bronze,Elke Wisoky,1941-10-01
2416,71,female,56018,bronze,Myrle Klocko,1949-08-25
2417,90,male,56014,silver,Sherwood DuBuque,1930-12-01
2418,99,male,56012,gold,Von Konopelski,1921-07-24
2419,68,male,56013,bronze,Emmanuel Brekke,1952-05-14
2420,89,female,56014,bronze,Janean Hayes,1931-08-07
2421,85,female,56021,bronze,Ozella Wilkinson,1935-09-21
2422,77,female,56014,silver,Tambra Lowe,1944-02-23
2423,71,female,56021,gold,Toya Grimes,1949-08-22
2424,72,female,56021,silver,Camilla Glover,1948-12-28
2425,67,male,56012,bronze,Claudio Friesen,1953-05-05
2426,81,male,56013,bronze,Russ Keeling,1939-04-28
2427,88,male,56016,silver,Brendon Ledner,1932-09-28
2428,87,male,56016,silver,Kenny Koepp,1933-07-15
2429,103,male,56017,bronze,Elden Casper,1917-09-15
2430,87,female,56017,bronze,Tama Nader,1933-05-06
2431,96,female,56017,gold,Jeana Pagac,1924-05-07
2432,66,female,56018,silver,Sharleen Langosh,1954-08-12
2433,96,male,56021,bronze,Walker Zemlak,1924-12-03
2434,66,female,56018,silver,Mitchell Mertz,1954-04-03
2435,82,male,56019,bronze,Darryl Balistreri,1938-11-24
2436,97,male,56021,gold,Frances Zboncak,1923-08-06
2437,94,female,56016,gold,Cristin Carroll,1926-10-04
2438,72,male,56018,bronze,Cedric Jakubowski,1948-12-11
2439,69,male,56016,gold,Jermaine Corkery,1951-10-31
2440,99,male,56018,bronze,Marvin Leannon,1921-04-09
2441,74,female,56015,gold,Donetta Gaylord,1946-07-31
2442,74,male,56015,bronze,Duane Wintheiser,1946-10-31
2443,96,male,56018,bronze,Kareem Marvin,1924-07-14
2444,96,female,56015,silver,Roxie Erdman,1924-12-05
2445,89,male,56012,bronze,Kenny Fay,1931-04-03
2446,80,female,56019,gold,Lauren Rippin,1940-03-20
2447,68,male,56012,bronze,Gregorio Daugherty,1953-01-07
2448,73,male,56016,silver,Curt Runolfsson,1947-05-16
2449,86,male,56012,bronze,Santos Spencer,1934-10-26
2450,97,male,56021,gold,Kraig Bahringer,1924-01-22
2451,79,male,56014,silver,Milton McLaughlin,1941-07-09
2452,101,male,56017,gold,Eric Hudson,1919-07-12
2453,83,female,56017,bronze,Aundrea Kautzer,1937-06-17
2454,86,female,56018,silver,Dedra Labadie,1934-10-23
2455,72,male,56017,silver,Nigel Ledner,1948-09-19
2456,80,male,56017,gold,Roland Mann,1940-11-13
2457,68,female,56015,gold,Mildred Bins,1952-03-18
2458,74,male,56019,silver,James Stamm,1946-11-01
2459,99,male,56014,gold,Leif Zieme,1922-02-12
2460,93,male,56012,bronze,Heriberto Schaden,1928-03-07
2461,89,male,56014,silver,Lamont Hahn,1931-10-31
2462,89,female,56021,silver,Vashti Swaniawski,1931-12-03
2463,92,female,56015,gold,Hien Sporer,1928-05-06
2464,95,female,56020,gold,Julietta Okuneva,1925-11-09
2465,96,female,56015,gold,Tana Kihn,1925-02-17
2466,98,male,56020,silver,Buford Lind,1922-11-04
2467,95,female,56013,gold,Izetta Adams,1926-01-27
2468,66,male,56012,bronze,Nigel Wintheiser,1954-12-28
2469,73,female,56018,silver,Lida Hickle,1947-06-23
2470,89,female,56013,bronze,Mattie Glover,1931-10-31
2471,82,female,56021,silver,Jacquelin Aufderhar,1938-06-14
2472,79,female,56015,bronze,Nakesha Von,1941-07-13
2473,103,male,56014,gold,Ernest Daniel,1917-08-26
2474,90,female,56017,silver,Dortha Kiehn,1930-03-15
2475,87,male,56018,bronze,Elvin Bayer,1933-06-01
2476,104,male,56019,bronze,Zachery Nolan,1916-04-03
2477,79,male,56021,silver,Bryon Rippin,1942-02-20
2478,99,female,56016,silver,Jenae Strosin,1921-12-11
2479,83,female,56019,bronze,Britta Schmitt,1938-02-17
2480,81,male,56015,gold,Jason Turcotte,1939-07-04
2481,85,female,56021,silver,Adrian Terry,1935-06-26
2482,99,male,56020,gold,Salvador Schumm,1921-10-28
2483,93,female,56021,gold,Tony Doyle,1927-08-15
2484,99,female,56013,gold,Candi Macejkovic,1921-04-30
2485,99,female,56018,silver,Eladia Emmerich,1921-08-05
2486,77,male,56021,silver,Lyman Beatty,1943-04-17
2487,104,female,56015,gold,Kim Pacocha,1916-08-02
2488,71,male,56016,silver,Hilton Kessler,1949-08-13
2489,69,female,56012,gold,Shirley Macejkovic,1951-08-01
2490,67,male,56015,silver,Luigi Cruickshank,1953-12-14
2491,71,female,56020,gold,Margo Wiza,1949-03-17
2492,91,male,56014,gold,Bryce Bernier,1930-02-07
2493,71,female,56014,silver,Corrina Hammes,1949-10-16
2494,102,female,56019,gold,Sharleen Romaguera,1918-10-12
2495,73,male,56019,silver,Cletus Jacobson,1947-07-19
2496,103,male,56017,gold,Gilberto Kemmer,1918-01-17
2497,104,male,56018,gold,Israel Jast,1916-06-07
2498,102,male,56017,bronze,Fabian Grant,1918-07-21
2499,101,male,56014,gold,Donovan Wisozk,1919-07-03
2500,88,male,56016,silver,Franklin Rau,1933-01-29
2501,81,male,56012,gold,Jeffery Powlowski,1940-02-21
2502,83,female,56013,bronze,Charlene Robel,1937-10-30
2503,86,male,56014,bronze,Angel Marks,1935-03-09
2504,68,male,56021,bronze,Jamey Stroman,1952-04-05
2505,103,male,56018,silver,Daron Tremblay,1917-03-28
2506,88,male,56021,gold,Phillip Morar,1932-10-11
2507,91,male,56014,gold,Antoine Luettgen,1929-07-20
2508,100,female,56013,silver,Kaleigh Ebert,1920-03-25
2509,72,male,56013,silver,Frederic Gislason,1948-11-19
2510,97,male,56021,silver,Malik Mayer,1923-05-31
2511,73,female,56016,silver,Nerissa Hoppe,1947-06-04
2512,66,male,56015,bronze,Antony Muller,1954-12-07
2513,80,female,56014,bronze,Lane Legros,1940-07-26
2514,85,male,56016,gold,Percy O'Conner,1936-01-09
2515,85,male,56016,gold,Emmanuel Bins,1935-10-18
2516,88,female,56018,bronze,Merideth Daugherty,1932-08-07
2517,92,male,56019,gold,Myron Kassulke,1928-09-30
2518,71,female,56021,gold,Petra Dickinson,1949-09-02
2519,92,female,56015,silver,Loreta Weissnat,1928-05-23
2520,92,female,56021,gold,Taylor Howell,1929-01-24
2521,85,female,56015,bronze,Teresa Medhurst,1935-04-18
2522,76,male,56014,bronze,Mose Koepp,1944-10-27
2523,85,male,56012,gold,Tim Ondricka,1936-01-27
2524,65,male,56015,gold,Lowell Jacobs,1955-05-22
2525,89,male,56018,bronze,Carlos Satterfield,1931-06-14
2526,80,male,56013,silver,Elden Strosin,1940-07-23
2527,95,female,56015,silver,Fredricka Stamm,1925-05-02
2528,93,male,56013,gold,Jonathan Feeney,1927-07-15
2529,103,male,56018,bronze,Rodrick Morar,1917-03-24
2530,100,female,56013,bronze,Lulu Koepp,1921-01-17
2531,83,female,56017,bronze,Margareta Fisher,1938-01-17
2532,89,male,56019,bronze,Nicholas Kuphal,1931-10-07
2533,67,male,56016,bronze,Mohamed Ondricka,1953-06-26
2534,88,male,56016,gold,Roland Gutmann,1932-08-25
2535,95,male,56014,silver,Wilfredo Bernier,1925-06-03
2536,103,male,56018,gold,Garth Beier,1917-07-08
2537,70,male,56020,silver,Rosario Hayes,1950-06-29
2538,85,female,56019,silver,Zelda Gutmann,1935-10-07
2539,65,female,56016,silver,Genoveva Blick,1955-06-29
2540,76,female,56013,bronze,Constance Blanda,1945-02-05
2541,102,male,56018,gold,Steven Price,1918-08-01
2542,102,female,56015,bronze,Joellen Keeling,1919-02-21
2543,82,male,56014,gold,Forest Rogahn,1938-08-30
2544,96,male,56020,gold,Steven Fadel,1924-11-14
2545,91,female,56014,silver,Moriah Emmerich,1930-01-27
2546,97,female,56019,silver,Terry Greenholt,1923-06-10
2547,100,female,56018,silver,Dena Osinski,1920-11-12
2548,70,male,56019,gold,Lawrence Klocko,1950-09-23
2549,80,female,56016,bronze,Meredith Hamill,1941-02-14
2550,89,male,56017,silver,Cruz Windler,1931-12-15
2551,102,female,56017,silver,Charlotte Williamson,1919-02-06
2552,81,male,56017,bronze,Ivan Oberbrunner,1940-01-22
2553,87,female,56013,gold,Susie VonRueden,1933-04-21
2554,83,male,56015,silver,Neil Glover,1937-03-17
2555,99,female,56013,gold,Dann Lemke,1922-03-03
2556,96,male,56013,silver,Reginald Kuhic,1924-04-30
2557,83,female,56014,silver,Genia Runolfsdottir,1937-04-07
2558,102,female,56018,silver,Tessie Schuster,1919-01-28
2559,93,male,56014,silver,Willian Moen,1927-04-27
2560,91,male,56017,silver,Quentin Grady,1929-10-24
2561,68,male,56018,silver,Ashley Veum,1952-07-22
2562,104,female,56017,gold,Shantell Ortiz,1916-11-02
2563,98,female,56021,gold,Sunni Howe,1922-12-13
2564,102,female,56016,bronze,Tomika Jacobs,1918-11-17
2565,95,female,56014,bronze,Joann Marks,1926-02-17
2566,103,male,56012,gold,Benito Thiel,1917-04-02
2567,79,female,56018,bronze,Renetta Beer,1941-04-30
2568,85,female,56019,gold,Lindsy Wehner,1935-04-12
2569,82,male,56015,bronze,Landon Hudson,1938-12-20
2570,73,male,56013,silver,Stefan Bartoletti,1947-08-26
2571,82,female,56015,bronze,Chang Boyer,1938-07-17
2572,68,male,56017,silver,Isiah O'Reilly,1952-08-29
2573,99,female,56017,gold,Felicidad Schumm,1921-06-01
2574,98,male,56021,bronze,Nick Bogisich,1922-05-05
2575,75,male,56017,bronze,Oscar Jenkins,1945-09-12
2576,96,male,56014,gold,Jamal Murazik,1925-01-13
2577,82,female,56014,silver,Tiara Murphy,1938-08-27
2578,67,male,56012,bronze,Lucien McLaughlin,1953-05-18
2579,77,female,56019,bronze,Johnette Nienow,1943-04-02
2580,75,male,56018,bronze,Arnoldo Fahey,1945-05-13
2581,97,male,56014,gold,Nelson Welch,1923-06-16
2582,72,male,56015,bronze,Patricia Breitenberg,1948-10-19
2583,91,female,56021,gold,Malissa Macejkovic,1929-03-15
2584,95,female,56016,silver,Enda Bayer,1925-05-26
2585,94,female,56018,bronze,Kelli Jaskolski,1926-06-22
2586,70,male,56021,gold,Leland Wisozk,1951-02-15
2587,98,female,56019,gold,Perry Harber,1922-11-04
2588,66,female,56018,bronze,Cheryll Dickens,1954-11-09
2589,66,female,56018,silver,Sindy Kuvalis,1955-01-10
2590,90,female,56020,silver,Dacia Kautzer,1930-03-28
2591,101,female,56013,silver,Laila Tromp,1919-11-18
2592,90,male,56021,bronze,Forest Abernathy,1930-05-27
2593,82,male,56013,silver,Lorenzo Gaylord,1938-10-05
2594,70,male,56019,silver,Giuseppe Marquardt,1951-01-22
2595,91,female,56018,silver,Sammy Bechtelar,1929-04-11
2596,100,female,56015,gold,Carrol Olson,1920-05-25
2597,65,female,56021,bronze,Ericka Bashirian,1955-04-19
2598,100,female,56014,silver,Lasandra Sawayn,1920-04-30
2599,71,female,56016,gold,Britany Weissnat,1950-01-25
2600,98,male,56013,silver,Clinton Buckridge,1922-07-11
2601,82,female,56021,bronze,Tommy Wisoky,1939-03-08
2602,98,male,56016,bronze,Doyle Johnson,1923-03-01
2603,65,female,56016,bronze,Jenell Stroman,1955-10-18
2604,87,female,56016,gold,Twyla Bauch,1934-02-03
2605,82,male,56018,bronze,Alton Conn,1938-09-03
2606,69,female,56020,bronze,Rosalba Cole,1952-02-14
2607,71,male,56019,bronze,Demarcus Heidenreich,1949-09-16
2608,103,female,56021,silver,Terica Leannon,1917-11-24
2609,97,female,56016,silver,Mabelle McKenzie,1923-09-22
2610,92,male,56021,gold,Seth Tremblay,1928-04-20
2611,80,male,56015,silver,Lacy Collins,1940-05-15
2612,78,female,56019,bronze,Cynthia Kemmer,1942-07-04
2613,97,male,56014,silver,Al Miller,1923-09-16
2614,71,female,56021,bronze,Mao Hane,1949-05-04
2615,97,female,56017,silver,Daria Barrows,1923-07-20
2616,104,female,56015,gold,Becki Moen,1916-04-15
2617,82,female,56021,gold,Margherita Sipes,1938-04-09
2618,91,male,56015,gold,Rufus Mayert,1929-07-20
2619,90,male,56019,gold,Adan Breitenberg,1931-01-08
2620,82,male,56016,bronze,Ignacio Yundt,1938-08-23
2621,75,female,56015,silver,Freda Stracke,1945-05-04
2622,100,male,56014,gold,Eloy Miller,1920-12-11
2623,77,female,56012,silver,Malia Koepp,1943-08-21
2624,71,female,56015,gold,Yuriko Yundt,1950-02-16
2625,94,male,56012,gold,Casey Cruickshank,1926-03-20
2626,79,male,56015,silver,Jamar Nicolas,1941-03-28
2627,103,male,56016,silver,Alex Rogahn,1917-12-09
2628,101,female,56020,bronze,Penny Hammes,1920-02-14
2629,74,female,56019,gold,Bette Tillman,1946-11-01
2630,99,male,56020,bronze,Arlie Stamm,1922-01-25
2631,72,female,56015,bronze,Larae Gutmann,1949-01-23
2632,92,female,56019,gold,Cortney Ebert,1929-01-08
2633,104,male,56015,bronze,Murray Reilly,1916-08-04
2634,67,male,56014,gold,Vincent Strosin,1953-12-17
2635,94,female,56016,bronze,Gary Bergnaum,1926-11-22
2636,100,female,56017,gold,Latia Spencer,1920-09-02
2637,103,female,56017,bronze,Nikita Blick,1917-07-02
2638,86,female,56016,gold,Carman Kutch,1935-02-12
2639,100,male,56020,bronze,Galen Ruecker,1921-01-14
2640,65,female,56021,gold,Madelaine Balistreri,1956-01-18
2641,99,male,56014,silver,Edmund Schiller,1921-10-17
2642,97,male,56012,bronze,Lionel Connelly,1923-12-01
2643,71,male,56013,bronze,Mario Collier,1949-12-06
2644,102,male,56014,gold,Coy Jerde,1918-04-27
2645,73,female,56021,bronze,Caroyln Lockman,1947-10-04
2646,77,female,56016,silver,Donetta Weissnat,1943-10-16
2647,91,female,56018,gold,Sherly Carter,1929-12-16
2648,86,male,56015,bronze,Lorenzo Mosciski,1934-08-28
2649,99,male,56021,bronze,Tyree Macejkovic,1921-07-04
2650,104,male,56019,gold,Adan Harris,1916-04-14
2651,99,female,56013,bronze,Gertha Hansen,1921-04-05
2652,101,male,56016,gold,Bradly Wintheiser,1919-11-17
2653,99,female,56015,bronze,Margareta Hudson,1921-04-18
2654,70,male,56020,bronze,Reyes Leffler,1951-01-19
2655,69,male,56018,gold,Miles Nicolas,1951-06-15
2656,104,female,56017,bronze,Kaycee Wiza,1916-09-13
2657,77,male,56012,bronze,Chas Schultz,1943-09-03
2658,70,male,56014,silver,Guadalupe O'Connell,1950-08-27
2659,71,male,56019,gold,Dominique Klein,1949-12-15
2660,90,male,56012,bronze,Deshawn Baumbach,1930-08-16
2661,101,male,56020,gold,Lonnie Lemke,1919-10-13
2662,98,female,56019,bronze,Albert Kreiger,1922-05-08
2663,74,male,56021,silver,Jonah McClure,1946-08-07
2664,97,female,56015,bronze,Cira Blick,1924-02-26
2665,89,male,56012,bronze,Mervin Spencer,1931-05-03
2666,94,male,56015,silver,Gil Wolf,1927-02-18
2667,89,male,56016,bronze,Darrell Beier,1931-08-07
2668,87,female,56021,silver,Reena McDermott,1934-01-16
2669,96,female,56021,silver,Rea Shields,1924-12-02
2670,100,female,56021,gold,Jann Shields,1920-10-15
2671,103,male,56020,gold,Stanley Hartmann,1917-06-18
2672,88,male,56018,bronze,Mose Dibbert,1932-04-08
2673,89,female,56017,silver,Delaine Bins,1931-08-06
2674,77,female,56019,gold,Astrid Pouros,1944-02-25
2675,96,female,56021,bronze,Tamatha Hodkiewicz,1924-11-05
2676,101,male,56019,gold,Ike O'Hara,1919-11-17
2677,77,male,56018,gold,Samuel Mueller,1944-01-26
2678,69,male,56012,gold,Raphael Smitham,1951-10-05
2679,98,female,56014,silver,Shoshana Christiansen,1922-08-01
2680,84,female,56019,silver,Kay Bradtke,1936-04-22
2681,74,female,56015,bronze,Heike Konopelski,1947-03-02
2682,88,male,56021,silver,Juan Rippin,1932-12-06
2683,71,male,56013,gold,Alfonzo McCullough,1949-12-03
2684,82,male,56018,silver,Chauncey Veum,1938-12-22
2685,71,female,56015,gold,Angella West,1950-02-16
2686,80,male,56012,silver,Deandre Bailey,1941-03-02
2687,99,female,56019,gold,Kevin Donnelly,1921-07-09
2688,80,male,56013,gold,Randolph Metz,1940-10-16
2689,93,female,56012,silver,Trena Labadie,1927-05-03
2690,90,male,56019,silver,Marlon Bayer,1930-11-23
2691,104,female,56019,gold,Marva Bednar,1917-01-02
2692,67,female,56020,bronze,Lean Beahan,1953-07-25
2693,73,male,56015,silver,Edgardo Gaylord,1947-05-24
2694,82,female,56013,silver,Elida Orn,1938-11-30
2695,76,male,56016,silver,Jacob Krajcik,1945-01-02
2696,93,female,56015,bronze,Larry Hoeger,1927-06-24
2697,66,female,56017,gold,Sherly Dooley,1954-05-06
2698,67,male,56021,bronze,Arnold Durgan,1953-09-15
2699,67,male,56021,bronze,Hilton Windler,1953-03-12
2700,92,female,56016,gold,Eugenie Durgan,1928-09-11
2701,77,female,56012,silver,Adell Schroeder,1944-01-09
2702,103,male,56020,bronze,Duane Torp,1917-09-08
2703,74,female,56018,bronze,Elsa Powlowski,1946-10-05
2704,99,female,56020,bronze,Leatrice Murphy,1921-09-05
2705,73,male,56021,silver,Chet Abshire,1948-01-17
2706,104,female,56014,silver,Ginger Hessel,1916-12-23
2707,102,male,56017,bronze,Hosea Dickens,1918-08-09
2708,94,male,56019,gold,Chad Trantow,1926-12-04
2709,70,female,56018,silver,Roseanna Dietrich,1950-09-22
2710,88,male,56015,bronze,Alvin Hahn,1932-07-04
2711,98,female,56017,bronze,Cherise Bartoletti,1922-04-03
2712,72,male,56017,gold,Daryl Senger,1948-03-29
2713,71,male,56017,gold,Tuan Sawayn,1949-09-25
2714,86,male,56018,gold,Bart Cole,1935-02-17
2715,94,female,56017,bronze,Fran Batz,1926-03-25
2716,76,female,56015,gold,Marivel Bauch,1944-10-01
2717,102,male,56014,gold,Stephan Denesik,1919-02-08
2718,87,male,56014,gold,Enrique Fadel,1933-06-04
2719,89,female,56021,bronze,Alix Howe,1931-12-22
2720,88,male,56015,gold,Jorge Wyman,1932-07-15
2721,83,male,56012,gold,Lionel Donnelly,1937-04-19
2722,89,female,56015,bronze,Julene Hilpert,1932-02-17
2723,73,female,56014,bronze,Jay Raynor,1947-11-04
2724,94,female,56013,gold,Lynnette Lang,1926-12-13
2725,77,female,56016,silver,Erline Green,1943-06-10
2726,95,female,56016,gold,Annalee Shanahan,1926-02-23
2727,86,female,56015,silver,Elvina Wisozk,1934-03-20
2728,95,female,56014,bronze,Annmarie Leuschke,1925-10-21
2729,89,male,56015,gold,Isreal Hoeger,1931-08-16
2730,66,female,56018,silver,Delaine Hintz,1954-10-18
2731,71,male,56017,bronze,Val Hahn,1949-12-11
2732,69,female,56019,silver,Kimberlee Jenkins,1951-04-16
2733,84,male,56015,silver,Pedro Pacocha,1936-04-01
2734,94,male,56012,gold,Bernie Senger,1926-12-04
2735,101,male,56019,bronze,Garland Beahan,1919-09-24
2736,75,male,56015,silver,Rodrick Moen,1946-02-18
2737,82,male,56021,gold,Billy Heaney,1939-02-25
2738,101,female,56016,bronze,Delores Wintheiser,1920-02-14
2739,69,female,56021,gold,Rosana Daugherty,1951-05-24
2740,99,male,56017,gold,Fermin Torphy,1921-12-17
2741,83,male,56021,gold,Philip Heidenreich,1937-05-06
2742,100,male,56018,bronze,Jason Spinka,1920-07-07
2743,102,male,56018,bronze,Rodolfo Ebert,1918-08-06
2744,84,male,56020,silver,Gino Daniel,1936-10-21
2745,82,male,56015,silver,Ellsworth Corkery,1938-07-11
2746,78,female,56018,silver,Patty Gottlieb,1942-08-25
2747,91,male,56016,bronze,Lino Shanahan,1929-12-13
2748,87,female,56013,gold,Michelle Schultz,1933-03-23
2749,74,male,56020,gold,Franklin Bashirian,1946-10-10
2750,73,male,56017,silver,Israel Brekke,1947-11-21
